363,82,problème,nc,de,prep,sécurité,nc,en,prep,Irak,np,O.
365,84,sécurité,nc,en,prep,Irak,np,POINT,poncts,XX,XX,B-geoloc.
370,2,enfin,adv,le,det,président,nc,américain,adj,est,v,O.
376,8,demain,adv,en,prep,Ouganda,np,avant_dernière,adj,étape,nc,B-geoloc.
378,10,Ouganda,np,avant_dernière,adj,étape,nc,de,prep,sa,det,O.
381,13,de,prep,sa,det,tournée,nc,africaine,adj,avant,prep,O.
385,17,avant,prep,le,det,Nigéria,np,POINT,ponctw,XX,XX,B-geoloc.
390,2,vous,cln,écoutez,v,RTM,np,Chaîne,np,Inter,np,B-org.
391,3,écoutez,v,RTM,np,Chaîne,np,Inter,np,votre,det,I-org.
392,4,RTM,np,Chaîne,np,Inter,np,votre,det,prochain,adj,I-org.
398,10,avec,prep,l',det,information,nc,à,prep,vingt,det,O.
405,17,vingt,det,trois,det,heures,nc,POINT,ponctw,XX,XX,O.
410,2,vingt,det,trois,det,heures,nc,à,prep,l',det,O.
413,5,à,prep,l',det,écoute,nc,d',prep,RTM,np,O.
415,7,écoute,nc,d',prep,RTM,np,Chaîne,np,Internationale,np,B-org.
416,8,d',prep,RTM,np,Chaîne,np,Internationale,np,le,det,I-org.
417,9,RTM,np,Chaîne,np,Internationale,np,le,det,journal,nc,I-org.
419,11,Internationale,np,le,det,journal,nc,POINT,ponctw,XX,XX,O.
422,0,XX,XX,XX,XX,madame,nc,VIRGULE,ponctw,monsieur,nc,O.
424,2,madame,nc,VIRGULE,ponctw,monsieur,nc,VIRGULE,ponctw,bonsoir,nc,O.
426,4,monsieur,nc,VIRGULE,ponctw,bonsoir,nc,!,ponctw,XX,XX,O.
429,0,XX,XX,XX,XX,sommaire,nc,de,prep,cette,det,O.
432,3,de,prep,cette,det,édition,nc,VIRGULE,ponctw,sa,det,O.
435,6,VIRGULE,ponctw,sa,det,majesté,nc,le,det,roi,nc,O.
437,8,majesté,nc,le,det,roi,nc,a,v,accompli,v,O.
441,12,accompli,v,la,det,prière,nc,du,prep,vendredi,nc,O.
443,14,prière,nc,du,prep,vendredi,nc,à_la,adv,mosquée,nc,O.
445,16,vendredi,nc,à_la,adv,mosquée,nc,Mohamed,np,V,np,B-geoloc.
446,17,à_la,adv,mosquée,nc,Mohamed,np,V,np,de,prep,I-geoloc.
447,18,mosquée,nc,Mohamed,np,V,np,de,prep,Tanger,np,I-geoloc.
448,19,Mohamed,np,V,np,de,prep,Tanger,np,POINT,ponctw,I-geoloc.
449,20,V,np,de,prep,Tanger,np,POINT,ponctw,XX,XX,I-geoloc.
455,3,collectif,adj,des,prep,associations,nc,des,prep,droits,nc,I-org.
457,5,associations,nc,des,prep,droits,nc,de,prep,l',det,I-org.
460,8,de,prep,l',det,Homme,np,au,prep,Sahara,np,I-org.
461,9,l',det,Homme,np,au,prep,Sahara,np,appellent,v,I-org.
462,10,Homme,np,au,prep,Sahara,np,appellent,v,Kofi_Annan,np,I-org.
464,12,Sahara,np,appellent,v,Kofi_Annan,np,à,prep,intervenir,v,B-person.
469,17,pour,prep,mettre,v,fin,nc,au,prep,calvaire,nc,O.
471,19,fin,nc,au,prep,calvaire,nc,des,prep,*,ponctw,O.
476,24,seq,adj,(,ponctw,uestrés,nc,),ponctw,des,det,O.
481,29,séquestrés,v,de,prep,Tindouf,np,POINT,ponctw,XX,XX,B-geoloc.
484,0,XX,XX,XX,XX,Golfe,np,VIRGULE,ponctw,les,det,B-geoloc.
487,3,VIRGULE,ponctw,les,det,américains,nc,VIRGULE,ponctw,l',det,O.
494,2,et,coo,les,det,hommes,nc,politiques,adj,irakiens,adj,O.
500,8,les,det,dernières,adj,tractations,nc,sur,prep,la,det,O.
503,11,sur,prep,la,det,formation,nc,du,prep,Conseil,nc,O.
505,13,formation,nc,du,prep,Conseil,nc,de,prep,gouvernement,nc,B-org.
507,15,Conseil,nc,de,prep,gouvernement,nc,transitoire,adj,VIRGULE,ponctw,I-org.
513,21,sur,prep,le,det,terrain,nc,les,det,forces,nc,O.
515,23,terrain,nc,les,det,forces,nc,américaines,adj,tirent,v,O.
519,27,tirent,v,au,prep,char,nc,VIRGULE,ponctw,une,det,O.
525,33,depuis,prep,la,det,fin,nc,annoncée,v,de,prep,O.
529,37,de,prep,la,det,guerre,nc,POINT,ponctw,XX,XX,O.
533,1,XX,XX,les,det,développements,nc,de,prep,ces,det,O.
536,4,de,prep,ces,det,titres,nc,VIRGULE,ponctw,sa,det,O.
539,7,VIRGULE,ponctw,sa,det,majesté,nc,le,det,roi,nc,O.
541,9,majesté,nc,le,det,roi,nc,Mohamed,np,VI,np,O.
542,10,le,det,roi,nc,Mohamed,np,VI,np,Amir,np,B-person.
543,11,roi,nc,Mohamed,np,VI,np,Amir,np,Al,np,I-person.
544,12,Mohamed,np,VI,np,Amir,np,Al,np,Mouminine,np,O.
545,13,VI,np,Amir,np,Al,np,Mouminine,np,a,v,O.
546,14,Amir,np,Al,np,Mouminine,np,a,v,accompli,v,O.
550,18,accompli,v,la,det,prière,nc,du,prep,vendredi,nc,O.
552,20,prière,nc,du,prep,vendredi,nc,à_la,adv,*,ponctw,O.
555,23,à_la,adv,*,ponctw,mosquée,nc,à_la,adv,mosquée,nc,O.
557,25,mosquée,nc,à_la,adv,mosquée,nc,Mohamed,np,V,np,B-geoloc.
558,26,à_la,adv,mosquée,nc,Mohamed,np,V,np,de,prep,I-geoloc.
559,27,mosquée,nc,Mohamed,np,V,np,de,prep,Tanger,np,I-geoloc.
560,28,Mohamed,np,V,np,de,prep,Tanger,np,POINT,ponctw,I-geoloc.
561,29,V,np,de,prep,Tanger,np,POINT,ponctw,XX,XX,I-geoloc.
566,2,à,prep,son,det,arrivée,nc,à_la,adv,mosquée,nc,O.
568,4,arrivée,nc,à_la,adv,mosquée,nc,VIRGULE,ponctw,le,det,O.
571,7,VIRGULE,ponctw,le,det,souverain,nc,était,v,salué,v,O.
575,11,salué,v,par,prep,Mustapha,np,Sahel,np,VIRGULE,ponctw,B-person.
576,12,par,prep,Mustapha,np,Sahel,np,VIRGULE,ponctw,ministre,nc,I-person.
578,14,Sahel,np,VIRGULE,ponctw,ministre,nc,de,prep,l',det,O.
581,17,de,prep,l',det,intérieur,nc,VIRGULE,ponctw,les,det,O.
584,20,VIRGULE,ponctw,les,det,autorités,nc,locales,adj,VIRGULE,ponctw,O.
588,24,VIRGULE,ponctw,les,det,élus,nc,et,coo,le,det,O.
591,27,et,coo,le,det,président,nc,du,prep,Conseil,np,O.
593,29,président,nc,du,prep,Conseil,np,régional,adj,des,prep,B-org.
596,32,régional,adj,des,prep,Ouléma,np,ainsi_que,coo,par,prep,I-org.
601,37,d',det,autres,adj,personnalités,nc,VIRGULE,ponctw,à,prep,O.
605,41,à,prep,l',det,entrée,nc,de,prep,la,det,O.
608,44,de,prep,la,det,mosquée,nc,sa,det,majesté,nc,O.
610,46,mosquée,nc,sa,det,majesté,nc,le,det,roi,nc,O.
612,48,majesté,nc,le,det,roi,nc,Mohamed,np,VI,np,O.
613,49,le,det,roi,nc,Mohamed,np,VI,np,Amir,np,B-person.
614,50,roi,nc,Mohamed,np,VI,np,Amir,np,Al,np,I-person.
615,51,Mohamed,np,VI,np,Amir,np,Al,np,Mouminine,np,B-person.
616,52,VI,np,Amir,np,Al,np,Mouminine,np,a,v,I-person.
617,53,Amir,np,Al,np,Mouminine,np,a,v,été,v,I-person.
622,58,salué,v,par,prep,Ahmed,np,Taoufik,np,ministre,nc,B-person.
623,59,par,prep,Ahmed,np,Taoufik,np,ministre,nc,des,prep,I-person.
624,60,Ahmed,np,Taoufik,np,ministre,nc,des,prep,habous,nc,O.
626,62,ministre,nc,des,prep,habous,nc,et,coo,des,prep,O.
629,65,et,coo,des,prep,affaires,nc,islamiques,adj,POINT,ponctw,O.
635,2,dans,prep,son,det,prêche,nc,l',det,Imam,np,O.
637,4,prêche,nc,l',det,Imam,np,a,v,abordé,v,O.
641,8,abordé,v,le,det,concept,nc,de,prep,juste_milieu,nc,O.
643,10,concept,nc,de,prep,juste_milieu,nc,en,prep,Islam,np,O.
645,12,juste_milieu,nc,en,prep,Islam,np,VIRGULE,ponctw,soulignant,v,O.
651,18,que,csu,la,det,Oumma,np,islamique,adj,est,v,O.
656,23,à_juste_titre,adv,une,det,nation,nc,de,prep,juste_milieu,nc,O.
658,25,nation,nc,de,prep,juste_milieu,nc,VIRGULE,ponctw,avec,prep,O.
663,30,la,det,pleine,adj,acceptation,nc,du,prep,terme,nc,O.
665,32,acceptation,nc,du,prep,terme,nc,VIRGULE,ponctw,alliant,v,O.
669,36,alliant,v,les,det,aspects,nc,spirituels,adj,et,coo,O.
672,39,spirituels,adj,et,coo,matériels,nc,sans,prep,toutefois,adv,O.
678,45,dans,prep,l',det,excès,nc,POINT,ponctw,XX,XX,O.
682,1,XX,XX,la,det,Oumma,np,islamique,adj,a,v,O.
687,6,ajouté,v,le,det,prédicateur,nc,prône,v,également,adv,O.
691,10,également,adv,le,det,juste_milieu,nc,dans,prep,la,det,O.
694,13,dans,prep,la,det,réflexion,nc,et,coo,les,det,O.
697,16,et,coo,les,det,sentiments,nc,et,coo,ne,advneg,O.
704,23,pas,advneg,des,det,choses,nc,désuètes,adj,VIRGULE,ponctw,O.
712,31,pas,advneg,l',det,ijtihade,nc,et,coo,les,det,O.
715,34,et,coo,les,det,sources,nc,de,prep,rec,nc,O.
717,36,sources,nc,de,prep,rec,nc,(,ponctw,onnaissance,nc,O.
719,38,rec,nc,(,ponctw,onnaissance,nc,),ponctw,de,prep,O.
722,41,),ponctw,de,prep,connaissances,nc,VIRGULE,ponctw,comme,prep,O.
730,49,pas,advneg,la,det,nouveauté,nc,et,coo,la,det,O.
733,52,et,coo,la,det,modernité,nc,sans_qu',csu,ils,cln,O.
739,58,conformes,v,à_la,prep,charia,nc,et,coo,à_la,adv,O.
742,61,et,coo,à_la,adv,raison,nc,POINT,ponctw,XX,XX,O.
746,1,XX,XX,l',det,action,nc,bénéfique,adj,est,v,O.
753,8,sert,v,la,det,personne,nc,dans,prep,sa,det,O.
756,11,dans,prep,sa,det,vie,nc,comme,prep,dans,prep,O.
770,25,pour,prep,l',det,individu,nc,que,prorel,pour,prep,O.
774,29,pour,prep,la,det,société,nc,a,v,indiqué,v,O.
778,33,indiqué,v,l',det,Imam,np,VIRGULE,ponctw,il,cln,O.
785,40,que,csu,l',det,action,nc,de,prep,l',det,O.
788,43,de,prep,l',det,Imam,np,juste,adj,est,v,O.
802,57,uniquement,adv,à_la,prep,dévotion,nc,de,prep,Dieu,np,O.
804,59,dévotion,nc,de,prep,Dieu,np,POINT,ponctw,XX,XX,O.
809,2,dans,prep,la,det,mesure,nc,où,prorel,le,det,O.
816,9,entreprendre,v,des,det,décisions,nc,qui,prorel,rétablissent,v,O.
821,14,dans,prep,leurs,det,droits,nc,des,prep,personnes,nc,O.
823,16,droits,nc,des,prep,personnes,nc,victimes,adj,d',prep,O.
827,20,d',prep,une,det,injustice,nc,VIRGULE,ponctw,comblent,v,O.
831,24,comblent,v,les,det,démunis,nc,VIRGULE,ponctw,ou,coo,O.
837,30,décide,v,de,prep,sanctions,nc,à_l'encontre_de,prep,dépravés,nc,O.
839,32,sanctions,nc,à_l'encontre_de,prep,dépravés,nc,et,coo,réunit,v,O.
843,36,réunit,v,les,det,conditions,nc,aux,prep,égarés,adj,O.
850,43,retrouvent,v,le,det,droit,nc,chemin,nc,POINT,ponctw,O.
851,44,le,det,droit,nc,chemin,nc,POINT,ponctw,XX,XX,O.
859,5,que,csu,sa,det,majesté,nc,le,det,roi,nc,O.
861,7,majesté,nc,le,det,roi,nc,Mohamed,np,VI,np,O.
862,8,le,det,roi,nc,Mohamed,np,VI,np,Amir,np,B-person.
863,9,roi,nc,Mohamed,np,VI,np,Amir,np,Al,np,I-person.
864,10,Mohamed,np,VI,np,Amir,np,Al,np,Mouminine,np,O.
865,11,VI,np,Amir,np,Al,np,Mouminine,np,fait,v,O.
866,12,Amir,np,Al,np,Mouminine,np,fait,v,partie,nc,O.
868,14,Mouminine,np,fait,v,partie,nc,de,prep,cette,det,O.
871,17,de,prep,cette,det,catégorie,nc,bénie,v,des,prep,O.
874,20,bénie,v,des,prep,souverains,nc,bienfaiteurs,nc,et,coo,O.
875,21,des,prep,souverains,nc,bienfaiteurs,nc,et,coo,dévoués,v,O.
882,2,à_l'occasion_de,prep,la,det,journée,nc,mondiale,adj,des,prep,O.
885,5,mondiale,adj,des,prep,réfugiés,nc,VIRGULE,ponctw,le,det,O.
890,10,collectif,adj,des,prep,associations,nc,des,prep,droits,nc,O.
892,12,associations,nc,des,prep,droits,nc,de,prep,l',det,O.
895,15,de,prep,l',det,Homme,np,au,prep,Sahara,np,O.
896,16,l',det,Homme,np,au,prep,Sahara,np,a,v,O.
897,17,Homme,np,au,prep,Sahara,np,a,v,adressé,v,B-geoloc.
901,21,adressé,v,un,det,message,nc,au,prep,secrétaire,nc,O.
903,23,message,nc,au,prep,secrétaire,nc,général,adj,des,prep,O.
906,26,général,adj,des,prep,Nations_unies,np,Kofi_Annan,np,VIRGULE,ponctw,B-org.
907,27,des,prep,Nations_unies,np,Kofi_Annan,np,VIRGULE,ponctw,l',det,B-person.
915,35,pour,prep,mettre,v,fin,nc,au,prep,calvaire,nc,O.
917,37,fin,nc,au,prep,calvaire,nc,des,prep,marocains,nc,O.
919,39,calvaire,nc,des,prep,marocains,nc,séquestrés,v,dans,prep,O.
923,43,dans,prep,les,det,camps,nc,de,prep,Tindouf,np,O.
925,45,camps,nc,de,prep,Tindouf,np,POINT,ponctw,XX,XX,B-geoloc.
930,2,dans,prep,ce,det,message,nc,le,det,collectif,adj,O.
935,7,rappelle,v,la,det,situation,nc,précaire,adj,de,prep,O.
938,10,précaire,adj,de,prep,milliers,nc,de,prep,Marocains,np,O.
940,12,milliers,nc,de,prep,Marocains,np,VIRGULE,ponctw,hommes,nc,O.
942,14,Marocains,np,VIRGULE,ponctw,hommes,nc,VIRGULE,ponctw,femmes,nc,O.
944,16,hommes,nc,VIRGULE,ponctw,femmes,nc,et,coo,enfants,nc,O.
946,18,femmes,nc,et,coo,enfants,nc,VIRGULE,ponctw,séquestrés,v,O.
954,26,vingt,adj,sept,det,ans,nc,contre,prep,leur,det,O.
957,29,contre,prep,leur,det,volonté,nc,dans,prep,les,det,O.
960,32,dans,prep,les,det,camps,nc,de,prep,Tindouf,np,O.
962,34,camps,nc,de,prep,Tindouf,np,VIRGULE,ponctw,vivant,v,B-geoloc.
967,39,sous,prep,des,det,tentes,nc,de,prep,fortunes,nc,O.
969,41,tentes,nc,de,prep,fortunes,nc,VIRGULE,ponctw,dans,prep,O.
973,45,dans,prep,un,det,milieu,nc,naturel,adj,inhospitalier,adj,O.
982,54,par,prep,le,det,Polisario,np,comme,prep,moyen,nc,B-org.
984,56,Polisario,np,comme,prep,moyen,nc,de,prep,pression,nc,O.
986,58,moyen,nc,de,prep,pression,nc,et,coo,de,prep,O.
989,61,et,coo,de,prep,chantage,nc,sur,prep,la,det,O.
992,64,sur,prep,la,det,communauté,nc,internationale,adj,VIRGULE,ponctw,O.
999,71,collecter,v,les,det,aides,nc,humanitaires,adj,octroyées,v,O.
1004,76,par,prep,les,det,gouvernements,nc,et,coo,les,det,O.
1007,79,et,coo,les,det,ONG,np,POINT,ponctw,XX,XX,O.
1014,4,également,adv,les,det,violations,nc,systématiques,adj,des,prep,O.
1017,7,systématiques,adj,des,prep,droits,nc,les,det,plus,adv,O.
1023,13,de,prep,ces,det,victimes,nc,VIRGULE,ponctw,devenues,v,O.
1027,17,devenues,v,au,prep,fil,nc,du,prep,temps,nc,O.
1029,19,fil,nc,du,prep,temps,nc,otages,nc,d',prep,O.
1030,20,du,prep,temps,nc,otages,nc,d',prep,une,det,O.
1033,23,d',prep,une,det,poignée,nc,de,prep,séparatistes,nc,O.
1035,25,poignée,nc,de,prep,séparatistes,nc,disposés,v,à,prep,O.
1040,30,commettre,v,toutes_les,det,horreurs,nc,pour,prep,atteindre,v,O.
1044,34,atteindre,v,leur,det,but,nc,POINT,ponctw,XX,XX,O.
1048,1,XX,XX,le,det,Premier,np,ministre,nc,Driss,np,O.
1049,2,le,det,Premier,np,ministre,nc,Driss,np,Jettou,np,O.
1050,3,Premier,np,ministre,nc,Driss,np,Jettou,np,a,v,B-person.
1051,4,ministre,nc,Driss,np,Jettou,np,a,v,présidé,v,I-person.
1055,8,présidé,v,à,prep,Rabat,np,le,det,Conseil,np,B-geoloc.
1057,10,Rabat,np,le,det,Conseil,np,d',prep,administration,nc,O.
1059,12,Conseil,np,d',prep,administration,nc,de,prep,l',det,O.
1062,15,de,prep,l',det,Agence,np,nationale,adj,de,prep,B-org.
1065,18,nationale,adj,de,prep,réglementation,nc,des,prep,communications,nc,I-org.
1067,20,réglementation,nc,des,prep,communications,nc,appelé,v,lors_de,prep,I-org.
1071,24,lors_de,prep,cette,det,session,nc,à,prep,se,clr,O.
1077,30,sur,prep,le,det,budget,nc,deux,adj,mille,nc,O.
1079,32,budget,nc,deux,adj,mille,nc,trois,adj,et,coo,O.
1083,36,et,coo,sur_le_plan_d',prep,action,nc,de,prep,l',det,O.
1086,39,de,prep,l',det,agence,nc,POINT,ponctw,XX,XX,O.
1091,2,lors_de,prep,cette,det,session,nc,le,det,Premier,np,O.
1093,4,session,nc,le,det,Premier,np,ministre,nc,a,v,O.
1094,5,le,det,Premier,np,ministre,nc,a,v,mis,v,O.
1098,9,mis,v,en,prep,exergue,nc,la,det,forte,adj,O.
1101,12,la,det,forte,adj,progression,nc,des,prep,services,nc,O.
1103,14,progression,nc,des,prep,services,nc,de,prep,télécommunications,nc,O.
1105,16,services,nc,de,prep,télécommunications,nc,VIRGULE,ponctw,et,coo,O.
1110,21,les,det,importantes,adj,baisses,nc,de,prep,prix,nc,O.
1112,23,baisses,nc,de,prep,prix,nc,qui,prorel,l',clo,O.
1120,31,rappelons,v,la,det,ferme,nc,volonté,nc,du,prep,O.
1121,32,la,det,ferme,nc,volonté,nc,du,prep,gouvernement,nc,O.
1123,34,volonté,nc,du,prep,gouvernement,nc,de,prep,soutenir,v,O.
1127,38,soutenir,v,le,det,processus,nc,de,prep,libéralisation,nc,O.
1129,40,processus,nc,de,prep,libéralisation,nc,du,prep,secteur,nc,O.
1131,42,libéralisation,nc,du,prep,secteur,nc,VIRGULE,ponctw,indique,v,O.
1135,46,indique,v,un,det,communiqué,nc,de,prep,la,det,O.
1138,49,de,prep,la,det,Primature,np,POINT,ponctw,XX,XX,O.
1143,2,évoquant,v,le,det,volet,nc,de,prep,la,det,O.
1146,5,de,prep,la,det,formation,nc,Driss,np,Jettou,np,O.
1147,6,la,det,formation,nc,Driss,np,Jettou,np,a,v,B-person.
