34334,de prep,Christophe np,Dewaele,np,0,0,0,0,!POINT ponctw,XX XX,I-person.
34463,bu v,du prep,Coca,np,0,0,0,0,? ponctw,XX XX,O.
34471,pris v,le det,Coca_Cola,np,0,562,0,0,! ponctw,XX XX,O.
34499,consommation nc,de prep,Coca,np,0,0,0,0,? ponctw,XX XX,O.
34562,* ponctw,selon prep,Marie_Christine,np,0,0,1876,0,Le det,( ponctw,B-person.
34569,( ponctw,) ponctw,Marylise,np,0,0,1356,0,Lebranchu np,!VIRGULE ponctw,B-person.
34570,) ponctw,Marylise np,Lebranchu,np,0,0,1751,0,!VIRGULE ponctw,auraient v,I-person.
34605,de prep,canettes nc,Coca,np,0,0,0,0,dans prep,les det,O.
34645,est v,!VIRGULE ponctw,Dominique,np,0,0,58495,0,André np,au prep,B-person.
34646,!VIRGULE ponctw,Dominique np,André,np,617,0,60591,0,au prep,nom nc,I-person.
34647,Dominique np,André np,au,prep,0,0,0,0,nom nc,de_ce_qu' csu,O.
34648,André np,au prep,nom,nc,0,0,0,0,de_ce_qu' csu,on cln,O.
34668,français adj,que csu,Marylise,np,0,0,1356,0,Lebranchu np,a v,B-person.
34669,que csu,Marylise np,Lebranchu,np,0,0,1751,0,a v,pris v,I-person.
34680,vente nc,cinquante det,millions,nc,0,0,0,0,de prep,canettes nc,O.
34681,cinquante det,millions nc,de,prep,0,0,0,0,canettes nc,de prep,O.
34682,millions nc,de prep,canettes,nc,0,0,0,0,de prep,Coca np,O.
34683,de prep,canettes nc,de,prep,0,0,0,0,Coca np,!VIRGULE ponctw,O.
34684,canettes nc,de prep,Coca,np,0,0,0,0,!VIRGULE ponctw,de prep,O.
34687,!VIRGULE ponctw,de prep,Coca,np,0,0,0,0,light np,!VIRGULE ponctw,O.
34688,de prep,Coca np,light,np,0,0,0,0,!VIRGULE ponctw,de prep,O.
34691,!VIRGULE ponctw,de prep,Fanta,np,0,0,0,0,et coo,de prep,O.
34694,et coo,de prep,Sprite,np,0,0,0,0,!POINT ponctw,XX XX,O.
34765,dernière adj,que csu,Coca_Cola,np,0,562,0,0,a v,fourni v,B-org.
34796,ordonnées v,en prep,France,np,462565,384907,32621,2209,ne advneg,seront v,B-geoloc.
34843,circulation nc,des prep,millions,nc,0,0,0,0,de prep,canettes nc,O.
34844,des prep,millions nc,de,prep,0,0,0,0,canettes nc,de prep,O.
34845,millions nc,de prep,canettes,nc,0,0,0,0,de prep,Coca np,O.
34846,de prep,canettes nc,de,prep,0,0,0,0,Coca np,!VIRGULE ponctw,O.
34847,canettes nc,de prep,Coca,np,0,0,0,0,!VIRGULE ponctw,sans prep,O.
34875,XX XX,XX XX,Frédéric,np,0,0,21295,0,Carbonne np,a v,B-person.
34876,XX XX,Frédéric np,Carbonne,np,0,0,0,0,a v,posé v,I-person.
34887,à_la v,consommation nc,Marylise,np,0,0,1356,0,Lebranchu np,!POINT ponctw,B-person.
34888,consommation nc,Marylise np,Lebranchu,np,0,0,1751,0,!POINT ponctw,XX XX,I-person.
35034,pas advneg,à prep,Coca_Cola,np,0,562,0,0,!VIRGULE ponctw,le det,B-org.
35207,l' det,affaire nc,Coca_Cola,np,0,562,0,0,!VIRGULE ponctw,mais coo,B-org.
35232,aussi adv,!VIRGULE ponctw,Stéphane,np,0,0,20379,0,Leneuf np,!VIRGULE ponctw,B-person.
35233,!VIRGULE ponctw,Stéphane np,Leneuf,np,0,0,0,0,!VIRGULE ponctw,on cln,I-person.
35418,et_puis coo,la det,France,np,462565,384907,32621,2209,a v,demandé v,B-org.
35448,XX XX,XX XX,Royaume_Uni,np,2260,0,0,0,et coo,le det,B-org.
35451,et coo,le det,Portugal,np,54651,38383,3447,0,!POINT poncts,XX XX,B-org.
35513,XX XX,au prep,Kosovo,np,146319,10051,0,0,le det,piège nc,B-geoloc.
35562,de prep,la det,KFOR,np,1011,14309,0,0,!VIRGULE ponctw,l' det,B-org.
35573,mais coo,les det,Albanais,np,1527,771,0,0,de prep,l' det,O.
35576,de prep,l' det,UCK,np,0,22953,558,0,occupent v,petit_à_petit adv,B-org.
35619,rendu v,disponible adj,Pierre,np,1055,756,127331,0,Billaud np,!VIRGULE ponctw,B-person.
35620,disponible adj,Pierre np,Billaud,np,0,0,0,0,!VIRGULE ponctw,vous cln,I-person.
35627,ligne nc,de prep,Pristina,np,17717,0,0,0,!VIRGULE ponctw,la det,B-geoloc.
35636,XX XX,bonsoir nc,Christophe,np,0,0,24513,0,! ponctw,XX XX,B-person.
35642,êtes v,témoin adj,Pierre,np,1055,756,127331,0,du_fait_qu' csu,à prep,B-person.
35647,!VIRGULE ponctw,à prep,Pristina,np,17717,0,0,0,par_exemple adv,!VIRGULE ponctw,B-geoloc.
35651,!VIRGULE ponctw,l' det,UCK,np,0,22953,558,0,s' clr,impose v,B-org.
35675,que csu,l' det,UCK,np,0,22953,558,0,essaie v,de prep,B-org.
35685,de prep,l' det,OTAN,np,0,157393,0,0,!VIRGULE ponctw,la det,B-org.
35732,semaine nc,en prep,Macédoine,np,34386,967,0,0,cet det,accord nc,B-geoloc.
35739,démilitariser v,l' det,UCK,np,0,22953,558,0,et coo,lorsqu' csu,B-org.
35745,interrogeait v,la det,KFOR,np,1011,14309,0,0,!VIRGULE ponctw,eh_bien adv,B-org.
35760,aussitôt adv,les det,Serbes,np,0,0,0,0,par prep,des det,O.
35766,de prep,l' det,OTAN,np,0,157393,0,0,!VIRGULE ponctw,en_fait adv,B-org.
35781,pour_que csu,l' det,UCK,np,0,22953,558,0,n' advneg,en clo,B-org.
35817,!VIRGULE ponctw,l' det,UCK,np,0,22953,558,0,nomme v,des prep,B-org.
35864,par prep,l' det,UCK,np,0,22953,558,0,pour prep,faire v,B-org.
35901,armée nc,du prep,Kosovo,np,146319,10051,0,0,en_tout_cas adv,dans prep,B-geoloc.
35908,où prorel,les det,Serbes,np,0,0,0,0,sont v,( ponctw,O.
35928,de prep,l' det,OTAN,np,0,157393,0,0,!VIRGULE ponctw,et coo,B-org.
35935,là adv,aux prep,Britanniques,np,0,0,0,0,ou coo,aux prep,O.
35938,ou coo,aux prep,Américains,np,0,0,0,0,!VIRGULE ponctw,ne advneg,O.
35973,à prep,l' det,UCK,np,0,22953,558,0,!VIRGULE ponctw,hier adv,B-org.
35981,interdit v,aux prep,Albanais,np,1527,771,0,0,armés nc,de prep,O.
35982,aux prep,Albanais np,armés,nc,0,0,0,0,de prep,rentrer v,O.
35990,XX XX,XX XX,Pierre,np,1055,756,127331,0,!VIRGULE ponctw,l' det,B-person.
35996,de prep,l' det,UCK,np,0,22953,558,0,commence v,à prep,B-org.
36013,présent adj,à prep,Pristina,np,17717,0,0,0,? np,XX XX,B-geoloc.
36014,à prep,Pristina np,?,np,0,0,0,0,XX XX,XX XX,O.
36021,matin nc,à prep,Pristina,np,17717,0,0,0,!VIRGULE ponctw,le det,B-geoloc.
36028,de prep,l' det,UCK,np,0,22953,558,0,Yakoub np,Krasnici np,B-org.
36029,l' det,UCK np,Yakoub,np,0,0,0,0,Krasnici np,a v,B-person.
36030,UCK np,Yakoub np,Krasnici,np,0,0,0,0,a v,dit v,I-person.
36059,!VIRGULE ponctw,l' det,UCK,np,0,22953,558,0,!VIRGULE ponctw,on cln,B-org.
36073,des prep,des det,Russes,nc,1088,0,0,0,au prep,Kosovo np,O.
36074,des det,Russes nc,au,prep,0,0,0,0,Kosovo np,car coo,O.
36075,Russes nc,au prep,Kosovo,np,146319,10051,0,0,car coo,pour prep,B-geoloc.
36103,à prep,l' det,UCK,nc,0,22953,558,0,si csu,elle cln,B-org.
36135,comment adv,l' det,UCK,np,0,22953,558,0,pourrait v,recommencer v,B-org.
36152,XX XX,merci nc,Pierre,np,1055,756,127331,0,Billaud np,!VIRGULE ponctw,B-person.
36153,merci nc,Pierre np,Billaud,np,0,0,0,0,!VIRGULE ponctw,envoyé v,I-person.
36158,spécial adj,de prep,France_Inter,np,0,10109,0,0,au prep,Kosovo np,B-org.
36159,de prep,France_Inter np,au,prep,0,0,0,0,Kosovo np,!POINT poncts,O.
36160,France_Inter np,au prep,Kosovo,np,146319,10051,0,0,!POINT poncts,XX XX,B-geoloc.
36171,à prep,l' det,OTAN,np,0,157393,0,0,: ponctw,XX XX,B-org.
36182,démilitarisation nc,du prep,Kosovo,np,146319,10051,0,0,!VIRGULE ponctw,l' det,B-geoloc.
36191,par prep,la det,KFOR,np,1011,14309,0,0,!VIRGULE ponctw,que prorel,B-org.
36200,vis_à_vis_de prep,l' det,UCK,np,0,22953,558,0,? ponctw,XX XX,B-org.
36231,posée v,par prep,Pierre,np,1055,756,127331,0,Benazet np,au prep,B-person.
36232,par prep,Pierre np,Benazet,np,0,0,0,0,au prep,porte_parole nc,I-person.
36233,Pierre np,Benazet np,au,prep,0,0,0,0,porte_parole nc,de prep,O.
36234,Benazet np,au prep,porte_parole,nc,0,0,0,0,de prep,l' det,O.
36237,de prep,l' det,OTAN,np,0,157393,0,0,!VIRGULE ponctw,Jamie np,B-org.
36238,l' det,OTAN np,!VIRGULE,ponctw,0,0,0,0,Jamie np,Shae np,O.
36239,OTAN np,!VIRGULE ponctw,Jamie,np,0,0,3814,0,Shae np,!POINT ponctw,B-person.
36240,!VIRGULE ponctw,Jamie np,Shae,np,0,0,0,0,!POINT ponctw,XX XX,I-person.
36284,serbes adj,du prep,Kosovo,np,146319,10051,0,0,qui prorel,est v,B-geoloc.
36320,au prep,au prep,Kosovo,np,146319,10051,0,0,* ponctw,vu_que csu,B-geoloc.
36327,maintenant adv,le det,KFOR,np,1011,14309,0,0,qui prorel,va v,B-org.
36353,forces nc,du prep,KFOR,np,1011,14309,0,0,sont v,prêts adj,B-org.
36362,de prep,l' det,UCK,np,0,22953,558,0,qui prorel,pourraient v,B-org.
36375,dès_que csu,le det,KFOR,np,1011,14309,0,0,aura v,accompli v,B-org.
36393,euh np,l' det,UCK,np,0,22953,558,0,!VIRGULE ponctw,à prep,B-org.
36408,spéciaux adj,en prep,Yougoslavie,np,65366,23062,586,0,!VIRGULE ponctw,Laurence np,B-geoloc.
36409,en prep,Yougoslavie np,!VIRGULE,ponctw,0,0,0,0,Laurence np,Simon np,O.
36410,Yougoslavie np,!VIRGULE ponctw,Laurence,np,0,0,8795,0,Simon np,!VIRGULE ponctw,B-person.
36411,!VIRGULE ponctw,Laurence np,Simon,np,0,603,18702,0,!VIRGULE ponctw,était v,I-person.
36421,maintenant adv,à prep,Pristina,np,17717,0,0,0,elle cln,a v,B-geoloc.
36429,capitale nc,du prep,Kosovo,np,146319,10051,0,0,pour prep,rejoindre v,B-geoloc.
36432,pour prep,rejoindre v,Belgrade,np,56823,28562,2108,0,!VIRGULE ponctw,la det,B-geoloc.
36438,de prep,la det,Yougoslavie,np,65366,23062,586,0,!POINT ponctw,XX XX,B-geoloc.
36448,crochet nc,par prep,Nic,np,0,0,0,0,!VIRGULE ponctw,la det,B-geoloc.
36454,ville nc,de prep,Yougoslavie,np,65366,23062,586,0,!POINT ponctw,XX XX,B-geoloc.
36460,en prep,ligne nc,Laurence,np,0,0,8795,0,!VIRGULE ponctw,bonsoir nc,B-person.
36466,XX XX,bonsoir nc,Christophe,np,0,0,24513,0,! ponctw,XX XX,B-person.
36470,XX XX,à prep,Nic,np,0,0,0,0,vous cln,avez v,B-geoloc.
36492,milliers nc,de prep,Serbes,np,0,0,0,0,ont v,fui v,O.
36496,fui v,le det,Kosovo,np,146319,10051,0,0,pour prep,se clr,B-geoloc.
36501,réfugier v,en prep,Serbie,np,61517,6264,0,0,!VIRGULE ponctw,dans prep,O.
36508,de prep,la det,Serbie,np,61517,6264,0,0,donc adv,et coo,B-geoloc.
36518,réfugiés nc,à prep,Nic,np,0,0,0,0,!POINT ponctw,XX XX,B-geoloc.
36545,) ponctw,à prep,Nic,np,0,0,0,0,particulier adj,parce_que csu,B-geoloc.
36546,à prep,Nic np,particulier,adj,0,0,0,0,parce_que csu,c' cln,O.
36554,de prep,la det,Serbie,np,61517,6264,0,0,!VIRGULE ponctw,sur prep,B-geoloc.
36560,route nc,de prep,Belgrade,np,56823,28562,2108,0,!POINT ponctw,XX XX,I-geoloc.
36579,celui pro,des prep,Albanais,np,1527,771,0,0,puisque csu,les det,O.
36582,puisque csu,les det,Serbes,np,0,0,0,0,ne advneg,sont v,O.
36612,l' det,hôtel nc,Naïs,np,0,0,0,0,a v,été v,I-geoloc.
36617,aménagé v,à prep,Nic,np,0,0,0,0,par prep,la det,B-geoloc.
36659,XX XX,XX XX,Myriana,np,0,0,0,0,Hagocic np,est v,B-person.
36660,XX XX,Myriana np,Hagocic,np,0,0,0,0,est v,la det,I-person.
36738,installés v,à prep,Nic,np,0,0,0,0,!VIRGULE ponctw,et coo,B-geoloc.
36744,transitent v,des prep,Serbes,np,0,0,0,0,!VIRGULE ponctw,mais coo,O.
36749,aussi adv,des det,Tsiganes,nc,0,0,0,0,et coo,même adv,O.
36753,même adv,des prep,Albanais,np,1527,771,0,0,!POINT ponctw,XX XX,O.
36765,avec prep,l' det,UCK,np,0,22953,558,0,et coo,qui prorel,B-org.
36796,s' clr,appelle v,Vera,np,0,0,2988,0,!VIRGULE ponctw,qui prorel,B-person.
36819,née v,à prep,Prizren,np,1264,0,0,0,au prep,Kosovo np,B-geoloc.
36820,à prep,Prizren np,au,prep,0,0,0,0,Kosovo np,!VIRGULE ponctw,O.
36821,Prizren np,au prep,Kosovo,np,146319,10051,0,0,!VIRGULE ponctw,qu' csu,B-geoloc.
36844,que csu,les det,Albanais,np,1527,771,0,0,lui clo,aurait v,O.
36895,de prep,l' det,UCK,np,0,22953,558,0,et coo,de prep,B-org.
36899,de prep,la det,KFOR,np,1011,14309,0,0,et coo,quand csu,B-org.
36907,mot nc,de prep,Milosevic,np,0,0,76878,0,!VIRGULE ponctw,son det,B-person.
36916,regard nc,de prep,Vera,np,0,0,2988,0,se clr,fait v,B-person.
36936,apparatchiks nc,de prep,Belgrade,np,56823,28562,2108,0,ont v,lâché v,B-geoloc.
36954,XX XX,merci nc,Laurence,np,0,0,8795,0,Simon np,!VIRGULE ponctw,B-person.
36955,merci nc,Laurence np,Simon,np,0,603,18702,0,!VIRGULE ponctw,en prep,I-person.
36960,direct nc,de prep,Nic,np,0,0,0,0,en prep,Serbie np,B-geoloc.
36961,de prep,Nic np,en,prep,0,0,0,0,Serbie np,!POINT poncts,O.
36962,Nic np,en prep,Serbie,np,61517,6264,0,0,!POINT poncts,XX XX,B-geoloc.
36965,XX XX,XX XX,France_Inter,np,0,10109,0,0,!VIRGULE ponctw,dix det,B-org.
36977,suite nc,d' prep,Inter,np,0,14386,751,524,Soir np,avec prep,B-org.
36978,d' prep,Inter np,Soir,np,0,9962,0,570,avec prep,Christophe np,I-org.
36979,Inter np,Soir np,avec,prep,0,0,0,0,Christophe np,Hondelatte np,O.
36980,Soir np,avec prep,Christophe,np,0,0,24513,0,Hondelatte np,!POINT ponctw,B-person.
36981,avec prep,Christophe np,Hondelatte,np,0,0,0,0,!POINT ponctw,XX XX,I-person.
37040,organisateurs nc,du prep,Tour,np,10228,19982,1230,751,de prep,France np,B-org.
37041,du prep,Tour np,de,prep,0,0,0,0,France np,!POINT ponctw,I-org.
37042,Tour np,de prep,France,np,462565,384907,32621,2209,!POINT ponctw,XX XX,I-org.
37046,XX XX,le det,Tour,np,10228,19982,1230,751,était v,malade adj,O.
37072,dans prep,le det,Tour,np,10228,19982,1230,751,quatre adj,vingt adj,O.
37073,le det,Tour np,quatre,adj,0,0,0,0,vingt adj,dix adj,O.
37085,équipe nc,néerlandaise adj,TVM,np,0,1285,614,0,toute adj,entière adj,B-org.
37086,néerlandaise adj,TVM np,toute,adj,0,0,0,0,entière adj,!VIRGULE ponctw,O.
37092,envoyé v,à prep,Laurent,np,0,0,61243,0,Roux np,de prep,B-person.
37093,à prep,Laurent np,Roux,np,0,0,7413,0,de prep,l' det,I-person.
37097,l' det,équipe nc,Casino,np,0,3339,571,0,!VIRGULE ponctw,à prep,B-org.
37100,!VIRGULE ponctw,à prep,Philippe,np,0,0,103734,0,Gaumont np,de prep,B-person.
37101,à prep,Philippe np,Gaumont,np,0,876,667,0,de prep,l' det,I-person.
37105,l' det,équipe nc,Cofidis,np,0,2101,1137,0,!VIRGULE ponctw,à prep,B-org.
37108,!VIRGULE ponctw,à prep,Manolo,np,0,0,1275,0,Sainz np,!VIRGULE ponctw,B-person.
37109,à prep,Manolo np,Sainz,np,0,0,4385,0,!VIRGULE ponctw,le det,I-person.
37117,l' det,équipe nc,Once,np,0,1399,625,0,!POINT ponctw,XX XX,B-org.
37128,direction nc,de prep,Richard,np,0,0,75637,0,Virenque np,!VIRGULE ponctw,B-person.
37129,de prep,Richard np,Virenque,np,0,0,6747,0,!VIRGULE ponctw,signé v,I-person.
37132,!VIRGULE ponctw,signé v,Jean_Marie,np,0,0,38495,0,Leblanc np,!VIRGULE ponctw,B-person.
37133,signé v,Jean_Marie np,Leblanc,np,0,0,5666,0,!VIRGULE ponctw,le det,I-person.
37138,directeur nc,du prep,Tour,np,10228,19982,1230,751,!POINT ponctw,XX XX,O.
37143,l' det,équipe nc,Polti,np,0,611,991,0,est v,sélectionnée v,B-org.
37151,l' det,équipe nc,Polti,np,0,611,991,0,le det,coureur nc,B-org.
37154,le det,coureur nc,Richard,np,0,0,75637,0,Virenque np,n' advneg,B-person.
37155,coureur nc,Richard np,Virenque,np,0,0,6747,0,n' advneg,est v,I-person.
37165,dans prep,le det,Tour,np,10228,19982,1230,751,de prep,France np,B-org.
37166,le det,Tour np,de,prep,0,0,0,0,France np,!POINT ponctw,I-org.
37167,Tour np,de prep,France,np,462565,384907,32621,2209,!POINT ponctw,XX XX,I-org.
37183,dernier adj,!VIRGULE ponctw,Richard,np,0,0,75637,0,Virenque np,cristallise v,B-person.
37184,!VIRGULE ponctw,Richard np,Virenque,np,0,0,6747,0,cristallise v,sur prep,I-person.
37228,sur prep,le det,Tour,np,10228,19982,1230,751,est v,incompatible adj,O.
37247,XX XX,alors adv,Jean_François,np,0,0,20827,0,!VIRGULE ponctw,on cln,B-person.
37259,employée v,par prep,Jean_Marie,np,0,0,38495,0,Leblanc np,!VIRGULE ponctw,B-person.
37260,par prep,Jean_Marie np,Leblanc,np,0,0,5666,0,!VIRGULE ponctw," ponctw,I-person.
37263,!VIRGULE ponctw," ponctw,Virenque,np,0,0,6747,0,n' advneg,est v,B-person.
37321,est v,vrai adj,Christophe,np,0,0,24513,0,!VIRGULE ponctw,mais coo,B-person.
37332,société nc,du prep,Tour,np,10228,19982,1230,751,!VIRGULE ponctw,société nc,I-org.
37353,!VIRGULE ponctw,comme prep,Franco,np,0,0,12171,0,Polti np,!VIRGULE ponctw,B-person.
37354,comme prep,Franco np,Polti,np,0,611,991,0,!VIRGULE ponctw,le det,I-person.
37372,investi v,sur prep,Richard,np,0,0,75637,0,Virenque adj,!VIRGULE ponctw,B-person.
37373,sur prep,Richard np,Virenque,adj,0,0,6747,0,!VIRGULE ponctw,risque v,I-person.
37395,XX XX,XX XX,Polti,np,0,611,991,0,et coo,les_autres pro,B-person.
37415,!VIRGULE ponctw,le det,Néerlandais,np,0,0,0,0,Verbruggen np,!VIRGULE ponctw,O.
37416,le det,Néerlandais np,Verbruggen,np,0,0,1828,0,!VIRGULE ponctw,qui prorel,B-person.
37471,le det,cas nc,Pantani,np,0,0,4401,0,!VIRGULE ponctw,le det,B-person.
37485,sur prep,le det,Tour,np,10228,19982,1230,751,quatre adj,vingt adj,O.
37486,le det,Tour np,quatre,adj,0,0,0,0,vingt adj,dix adj,O.
37507,!VIRGULE ponctw,dixit v,Jean_Marie,np,0,0,38495,0,Leblanc np,!VIRGULE ponctw,B-person.
37508,dixit v,Jean_Marie np,Leblanc,np,0,0,5666,0,!VIRGULE ponctw,s' csu,I-person.
37522,départ nc,du prep,Tour,np,10228,19982,1230,751,!POINT ponctw,XX XX,O.
37556,bon adj,docteur nc,Terrados,np,0,0,0,0,de prep,la det,B-person.
37559,de prep,la det,Once,np,0,1399,625,0,!VIRGULE ponctw,qui prorel,B-org.
37578,routes nc,du prep,Tour,np,10228,19982,1230,751,!VIRGULE ponctw,n' advneg,O.
37584,déplaise v,à prep,Jean_Marie,np,0,0,38495,0,Leblanc np,voire coo,B-person.
37585,à prep,Jean_Marie np,Leblanc,np,0,0,5666,0,voire coo,de prep,I-person.
37614,présence nc,de prep,Virenque,np,0,0,6747,0,!POINT ponctw,XX XX,B-person.
37617,XX XX,XX XX,Richard,np,0,0,75637,0,Virenque np,!VIRGULE ponctw,B-person.
37618,XX XX,Richard np,Virenque,np,0,0,6747,0,!VIRGULE ponctw,désabusé nc,I-person.
37631,championnat nc,de prep,France,np,462565,384907,32621,2209,!VIRGULE ponctw,sa det,B-geoloc.
37650,XX XX,XX XX,Virenque,np,0,0,6747,0,!VIRGULE ponctw,visiblement adv,B-person.
37684,dans prep,le det,Var,np,6148,0,0,0,!VIRGULE ponctw,Anne np,B-geoloc.
37685,le det,Var np,!VIRGULE,ponctw,0,0,0,0,Anne np,Patinec np,O.
37686,Var np,!VIRGULE ponctw,Anne,np,0,0,26852,0,Patinec np,!VIRGULE ponctw,B-person.
37687,!VIRGULE ponctw,Anne np,Patinec,np,0,0,0,0,!VIRGULE ponctw,s' clr,I-person.
37697,village nc,de prep,Richard,np,0,0,75637,0,Virenque np,!VIRGULE ponctw,B-person.
37698,de prep,Richard np,Virenque,np,0,0,6747,0,!VIRGULE ponctw,tout det,I-person.
37704,de prep,* ponctw,Carqueiranne,np,0,0,0,0,là adv,est v,I-geoloc.
37744,supporters nc,club nc,Richard,np,0,0,75637,0,Virenque adj," ponctw,B-person.
37745,club nc,Richard np,Virenque,adj,0,0,6747,0," ponctw,bonjour nc,I-person.
37758,décision nc,de prep,Monsieur,nc,0,0,1397,544,Leblanc np,que csu,O.
37759,de prep,Monsieur nc,Leblanc,np,0,0,5666,0,que csu,c' cln,B-person.
37789,disait v,que csu,Richard,np,0,0,75637,0,Virenque np,pouvait v,B-person.
37790,que csu,Richard np,Virenque,np,0,0,6747,0,pouvait v,faire v,I-person.
37794,faire v,le det,Tour,np,10228,19982,1230,751,de prep,France np,B-org.
37795,le det,Tour np,de,prep,0,0,0,0,France np,!POINT ponctw,I-org.
37796,Tour np,de prep,France,np,462565,384907,32621,2209,!POINT ponctw,XX XX,I-org.
37886,un det,petit adj,message,nc,0,0,0,0,de prep,sympathie nc,O.
37887,petit adj,message nc,de,prep,0,0,0,0,sympathie nc,à prep,O.
37888,message nc,de prep,sympathie,nc,0,0,0,0,à prep,Richard np,O.
37889,de prep,sympathie nc,à,prep,0,0,0,0,Richard np,!POINT ponctw,O.
37890,sympathie nc,à prep,Richard,np,0,0,75637,0,!POINT ponctw,XX XX,B-person.
37946,tour nc,d' prep,Italie,np,104660,78169,20024,1515,!VIRGULE ponctw,eh pref,I-org.
37957,départ nc,du prep,Tour,np,10228,19982,1230,751,! ponctw,XX XX,O.
37982,!VIRGULE ponctw,le det,Tour,np,10228,19982,1230,751,de prep,France np,B-org.
37983,le det,Tour np,de,prep,0,0,0,0,France np,j' cln,I-org.
37984,Tour np,de prep,France,np,462565,384907,32621,2209,j' cln,irai v,I-org.
38011,de prep,rap nc,NTM,np,0,556,0,0,!VIRGULE ponctw,Joey np,B-org.
38012,rap nc,NTM np,!VIRGULE,ponctw,0,0,0,0,Joey np,Star np,O.
38013,NTM np,!VIRGULE ponctw,Joey,np,0,0,903,0,Star np,!VIRGULE ponctw,B-person.
38014,!VIRGULE ponctw,Joey np,Star,np,611,6991,2333,2639,!VIRGULE ponctw,à prep,I-person.
38020,ancienne adj,compagne nc,Jennifer,np,0,0,5636,0,!POINT ponctw,XX XX,B-person.
38023,XX XX,XX XX,Joey,np,0,0,903,0,Star np,est v,B-person.
38024,XX XX,Joey np,Star,np,611,6991,2333,2639,est v,condamné v,I-person.
38082,XX XX,mais coo,Jennifer,np,0,0,5636,0,Galin np,!VIRGULE ponctw,B-person.
38083,mais coo,Jennifer np,Galin,np,0,0,0,0,!VIRGULE ponctw,l' det,I-person.
38099,mes det,avocats nc,Maître,np,0,0,0,0,Florian np,et coo,O.
38100,avocats nc,Maître np,Florian,np,0,0,2554,0,et coo,Maître np,B-person.
38102,Florian np,et coo,Maître,np,0,0,0,0,Achian np,!POINT ponctw,O.
38103,et coo,Maître np,Achian,np,0,0,0,0,!POINT ponctw,XX XX,B-person.
38202,avocat nc,de prep,Joey,np,0,0,903,0,Star np,!VIRGULE ponctw,B-person.
38203,de prep,Joey np,Star,np,611,6991,2333,2639,!VIRGULE ponctw,Maître np,I-person.
38204,Joey np,Star np,!VIRGULE,ponctw,0,0,0,0,Maître np,Jean_Yves np,O.
38205,Star np,!VIRGULE ponctw,Maître,np,0,0,0,0,Jean_Yves np,Leborgne np,O.
38206,!VIRGULE ponctw,Maître np,Jean_Yves,np,0,0,4924,0,Leborgne np,!VIRGULE ponctw,B-person.
38207,Maître np,Jean_Yves np,Leborgne,np,0,0,0,0,!VIRGULE ponctw,avec prep,I-person.
38210,!VIRGULE ponctw,avec prep,Herlé,np,0,0,0,0,Jouon np,!POINT ponctw,B-person.
38211,avec prep,Herlé np,Jouon,np,0,0,0,0,!POINT ponctw,XX XX,I-person.
38308,il cln,que advneg,Jean_Luc,np,0,0,19427,0,Cretier np,!VIRGULE ponctw,B-person.
38309,que advneg,Jean_Luc np,Cretier,np,0,0,0,0,!VIRGULE ponctw,alias adv,I-person.
38312,!VIRGULE ponctw,alias adv,Kabou,np,0,0,0,0,!VIRGULE ponctw,champion nc,B-person.
38341,était v,à prep,Tignes,np,881,0,0,0,!VIRGULE ponctw,sur prep,B-geoloc.
38367,aussi adv,avec prep,Fabrice,np,0,0,7845,0,Abgrall np,!POINT ponctw,B-person.
38368,avec prep,Fabrice np,Abgrall,np,0,0,0,0,!POINT ponctw,XX XX,I-person.
38540,remarqué v,que advneg,Fabrice,np,0,0,7845,0,Abgrall np,n' advneg,B-person.
38541,que advneg,Fabrice np,Abgrall,np,0,0,0,0,n' advneg,a v,I-person.
38547,demandé v,à prep,Jean_Luc,np,0,0,19427,0,Cretier np,ce_qu' csu,B-person.
38548,à prep,Jean_Luc np,Cretier,np,0,0,0,0,ce_qu' csu,il cln,I-person.
38575,que csu,euh np,Kabou,np,0,0,0,0,nous clo,dira v,B-person.
38612,journal nc,de prep,Christophe,np,0,0,24513,0,Hondelatte np,!POINT ponctw,B-person.
38613,de prep,Christophe np,Hondelatte,np,0,0,0,0,!POINT ponctw,XX XX,I-person.
38618,météo nc,de prep,Joël,np,0,0,8082,0,Collado np,de prep,B-person.
38619,de prep,Joël np,Collado,np,0,0,0,0,de prep,Météo_France np,I-person.
38620,Joël np,Collado np,de,prep,0,0,0,0,Météo_France np,!POINT ponctw,O.
38621,Collado np,de prep,Météo_France,np,0,0,0,0,!POINT ponctw,XX XX,B-org.
38626,vous cln,écoutez v,RTM,np,0,1273,0,0,Chaîne np,Internationale np,B-org.
38627,écoutez v,RTM np,Chaîne,np,0,1222,0,0,Internationale np,!VIRGULE ponctw,I-org.
38628,RTM np,Chaîne np,Internationale,np,0,4236,0,0,!VIRGULE ponctw,treize det,I-org.
38655,le det,prince nc,Moulay,np,0,0,817,0,Rachid np,!POINT ponctw,B-person.
38656,prince nc,Moulay np,Rachid,np,0,0,8800,0,!POINT ponctw,XX XX,I-person.
38660,XX XX,le det,Pérou,np,12852,3822,0,0,affirme v,son det,B-org.
38673,XX XX,XX XX,Sahara,np,9354,0,0,0,qui prorel,préserve v,B-geoloc.
38686,présentation nc,du prep,Projet,np,0,0,0,0,de prep,constitution nc,O.
38687,du prep,Projet np,de,prep,0,0,0,0,constitution nc,européenne adj,O.
